PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene,AQI_Bucket
21,88,21,3,12,4,0,25,9,1,1,1,1
7,24,1,5,2,11,7,13,24,0,0,1,3
18,24,2,9,9,11,0,7,27,0,3,1,3
18,24,11,20,14,11,0,19,34,0,0,0,3
14,24,2,7,5,11,0,6,38,0,0,1,3
116,132,118,79,95,68,3,94,151,5,12,1,0
14,24,6,13,7,103,2,9,42,1,1,1,3
3,8,4,18,4,12,0,13,24,0,0,0,4
18,24,11,20,12,11,0,19,34,0,0,0,3
32,84,27,34,14,24,1,29,30,2,3,1,1
30,41,17,24,31,6,0,9,11,5,1,17,1
6,17,12,13,16,13,1,8,14,0,1,1,4
5,16,9,20,15,5,0,9,13,1,3,1,4
35,24,7,25,15,30,1,7,23,1,10,1,2
14,24,3,26,0,16,0,3,52,1,1,1,3
11,20,5,22,12,10,0,6,27,0,1,0,4
18,24,11,20,20,11,0,19,34,0,0,0,3
21,41,5,6,17,4,3,19,61,1,1,1,3
14,24,8,17,20,11,1,2,11,0,0,0,4
3,73,3,5,6,33,0,5,33,0,0,1,4
31,46,20,35,1,37,2,26,43,2,5,0,2
15,22,6,26,5,16,0,11,33,0,0,0,3
7,24,1,11,2,11,15,12,25,0,0,1,3
6,21,8,22,14,5,1,45,25,2,4,5,4
18,24,11,20,17,11,3,19,34,1,1,1,3
67,24,3,5,2,11,1,41,84,1,12,16,0
18,39,13,24,19,22,1,16,35,1,19,0,3
27,24,21,26,38,11,48,35,24,11,28,22,0
4,7,6,13,12,8,0,5,16,0,0,1,4
13,22,11,30,29,21,1,12,41,2,10,1,3
7,8,0,1,0,2,0,4,44,236,236,1,4
18,24,11,20,32,11,1,19,34,0,0,0,3
16,27,21,50,31,12,2,30,41,5,8,17,3
19,30,15,7,17,6,3,54,93,1,1,1,3
7,24,4,13,8,6,1,4,21,0,0,1,4
18,27,5,6,17,11,0,44,21,1,1,1,3
18,24,23,11,28,11,2,3,5,0,1,1,3
5,12,4,6,7,4,0,6,38,1,1,1,4
14,27,8,55,13,38,0,38,33,0,0,1,3
4,13,6,6,8,5,0,4,41,0,0,6,3
73,24,11,10,7,11,4,26,45,0,2,5,0
12,28,20,23,29,22,2,21,69,1,5,1,3
8,20,5,12,8,38,0,14,12,3,0,1,4
17,48,6,43,20,23,1,5,42,0,1,1,3
25,24,22,35,16,11,49,89,47,2,11,10,0
16,24,4,6,8,11,0,8,8,0,0,0,3
4,24,17,5,18,7,3,54,2,0,1,1,3
12,32,3,23,12,9,0,10,40,1,6,4,3
5,14,4,18,10,10,0,8,21,0,2,0,4
7,24,5,19,13,20,1,6,16,0,0,1,4
10,17,3,17,9,10,1,14,34,0,4,0,4
9,16,4,35,30,1,1,2,16,0,4,1,4
18,26,12,42,24,1,1,43,39,3,5,7,3
22,24,5,7,10,11,11,25,30,2,8,8,2
4,6,3,4,5,4,0,7,36,1,1,1,5
21,51,15,19,20,37,1,26,49,3,4,29,3
18,24,5,17,13,214,1,5,19,1,1,1,3
7,27,8,24,15,4,1,6,27,3,4,4,4
25,24,18,65,20,11,41,43,40,2,18,10,0
4,18,4,9,6,10,0,8,47,0,0,1,4
3,11,0,2,6,1,1,0,23,1,1,1,4
3,7,1,10,5,2,1,7,7,1,1,1,4
26,43,9,22,20,11,1,1,27,0,1,1,2
18,24,11,20,17,11,3,19,34,1,1,1,3
10,15,5,16,14,6,1,6,54,1,1,1,4
20,29,1,6,3,4,1,7,51,1,1,1,3
15,27,11,20,17,43,0,5,96,0,1,1,3
18,24,11,20,17,11,0,19,34,0,0,0,3
28,24,5,19,19,34,1,17,97,0,0,1,2
18,24,11,20,17,11,0,19,34,1,1,1,3
39,24,3,15,9,6,1,11,38,0,0,1,2
59,24,33,37,37,44,2,10,30,0,0,1,1
28,24,3,7,17,11,0,5,34,0,1,1,1
10,22,4,16,13,17,1,16,56,0,3,1,4
26,41,11,33,24,25,16,18,30,1,3,3,1
17,24,3,4,4,137,1,5,20,1,2,1,3
13,24,17,10,2,18,0,19,34,0,0,1,2
17,25,18,50,27,9,2,28,40,5,8,18,3
18,24,11,20,17,11,3,19,34,1,1,1,3
18,43,14,33,34,18,1,14,54,2,5,4,3
4,9,4,0,3,2,2,4,34,0,0,0,4
11,21,6,24,14,10,0,28,55,2,16,5,4
18,116,4,4,17,4,0,19,18,1,1,1,0
20,24,6,30,10,11,1,13,24,1,1,1,3
38,24,14,22,2,11,4,12,45,1,1,1,2
4,6,0,2,0,2,0,8,35,0,0,1,5
8,14,3,20,11,0,1,32,52,1,5,2,4
16,32,14,17,19,43,1,4,33,0,1,1,3
1,2,0,0,0,0,0,2,8,0,0,1,5
6,12,1,8,6,8,1,5,42,0,6,1,4
20,31,2,24,11,8,1,5,36,1,5,1,3
4,8,2,10,5,1,1,8,26,1,1,1,4
17,24,2,20,10,9,0,26,77,1,4,1,4
43,98,5,19,11,11,0,19,47,1,1,1,2
55,95,52,40,54,34,3,20,52,5,43,4,0
18,24,11,20,0,11,0,19,34,0,0,0,3
19,31,2,26,0,18,0,7,58,2,2,1,3
71,106,88,73,126,35,2,31,31,13,27,1,0
4,7,3,5,6,4,0,7,32,1,1,1,4
31,24,9,19,17,11,1,9,8,0,1,1,3
70,99,48,46,55,65,3,26,32,4,13,0,0
22,24,6,17,17,11,1,5,30,0,0,1,3
5,11,1,2,2,2,1,4,34,0,0,0,4
29,44,10,21,20,16,14,13,33,1,8,14,1
18,24,11,20,17,11,3,19,34,1,1,1,3
8,9,6,5,9,18,1,11,17,0,0,1,4
17,25,1,11,5,13,1,24,36,0,1,0,3
10,20,4,26,14,3,1,11,25,3,9,4,4
8,13,1,6,3,9,0,16,35,0,0,0,4
18,24,11,20,17,11,3,19,34,1,1,1,3
105,148,14,40,30,11,2,36,41,1,3,1,0
13,23,22,6,17,8,0,4,6,1,1,1,4
18,24,5,13,14,11,0,8,42,0,2,1,3
55,24,14,12,1,11,6,10,50,0,0,1,1
4,12,5,8,8,4,0,7,21,1,1,1,5
18,24,11,20,17,11,0,19,34,1,1,1,3
7,12,8,9,11,30,1,4,36,41,1,1,4
10,21,4,12,7,21,0,10,15,2,0,1,4
11,4,3,12,0,29,0,3,25,1,2,1,4
6,13,4,20,3,16,2,3,34,0,0,0,3
3,11,9,8,13,2,0,15,21,0,1,1,4
6,13,7,8,11,21,0,12,20,1,1,2,4
37,24,8,66,30,11,19,153,54,6,23,9,0
21,24,3,35,2,11,2,5,76,0,0,1,3
13,20,1,10,5,9,0,18,32,0,1,0,3
104,24,42,39,44,37,2,12,55,0,1,1,0
3,6,2,8,8,8,0,8,40,1,3,0,4
8,18,1,16,7,8,0,9,25,1,3,1,3
20,24,5,11,10,8,2,6,26,1,1,1,3
18,20,0,1,1,5,1,8,33,0,3,0,2
31,24,18,28,24,14,1,10,43,12,30,1,2
11,24,13,56,5,29,0,19,34,0,0,1,4
2,4,1,4,2,6,0,27,23,0,0,1,5
2,8,4,10,9,6,1,6,20,0,1,1,4
50,24,8,42,23,40,1,10,61,0,0,1,1
9,28,7,31,17,1,1,38,19,1,3,2,3
18,24,5,17,2,11,12,15,30,1,1,1,3
4,8,1,9,4,5,0,4,17,0,0,0,5
36,71,29,40,42,30,3,23,70,1,4,0,1
64,24,17,57,32,7,1,15,37,2,24,1,1
14,38,3,22,11,13,1,39,75,1,1,1,3
16,36,7,12,11,26,1,23,56,1,6,0,3
18,24,11,20,17,11,3,19,34,1,1,1,3
18,24,11,20,17,11,1,19,8,1,1,1,3
11,24,6,16,10,177,1,16,26,0,0,1,4
18,21,4,5,17,4,0,83,101,1,1,1,2
6,16,8,22,15,4,0,7,8,1,2,1,4
40,62,28,37,37,29,2,15,30,2,15,1,1
4,9,1,3,2,1,3,8,35,1,1,1,3
4,16,2,5,3,1,1,7,33,1,1,1,4
10,23,7,28,22,13,0,15,49,0,4,1,3
18,22,4,6,17,11,0,31,19,1,1,1,4
24,24,5,11,6,11,2,13,34,1,1,1,2
40,63,23,35,32,28,1,19,35,2,9,0,1
20,38,21,39,36,16,1,14,22,1,2,0,3
14,43,9,25,17,24,1,17,65,1,9,0,2
5,8,4,18,8,11,0,4,57,2,3,1,4
20,43,11,49,27,14,1,18,22,0,0,1,3
22,24,5,13,7,11,1,8,8,0,1,1,3
16,32,5,29,15,7,1,9,94,2,4,2,3
18,24,11,20,17,11,0,19,34,1,1,1,3
38,24,5,8,1,11,8,16,24,1,0,1,1
2,9,2,3,3,4,0,8,16,0,0,1,5
8,26,1,32,14,8,0,19,22,2,7,5,4
18,24,11,20,26,11,0,19,34,0,0,0,3
18,24,11,20,17,11,3,19,34,1,1,1,3
28,50,9,19,14,11,2,11,50,1,3,1,2
8,24,3,33,11,11,1,9,37,0,0,1,4
18,24,11,20,2,11,0,19,34,0,0,0,3
6,17,6,13,4,8,0,8,24,1,4,4,4
13,24,9,14,19,11,1,17,38,0,2,0,3
5,18,9,20,14,3,1,5,8,0,2,1,4
5,24,4,9,17,11,2,6,17,0,1,1,4
20,38,3,34,29,25,0,19,35,5,8,1,3
15,32,8,21,16,21,1,11,30,1,13,2,3
15,36,11,7,14,8,0,13,34,1,1,2,3
9,28,1,11,5,11,0,16,67,1,1,1,3
0,1,0,1,0,1,0,5,23,0,0,1,3
1,3,3,20,2,13,2,3,34,0,0,0,3
13,28,8,22,14,7,1,26,25,1,3,1,3
9,21,7,21,15,30,1,13,31,0,16,1,3
11,23,8,22,20,9,1,7,28,0,16,1,4
84,24,109,23,109,11,5,11,23,0,0,2,0
18,43,5,7,17,11,0,38,15,1,1,1,3
17,41,6,31,7,21,0,35,57,0,1,4,3
18,24,11,20,17,11,3,19,34,1,1,1,3
5,11,14,11,17,9,1,13,43,0,0,13,4
2,4,5,10,4,3,0,6,33,0,1,1,4
26,24,11,21,26,11,25,34,29,4,23,8,1
6,14,5,13,8,6,0,11,16,0,1,0,4
10,17,1,10,5,3,1,7,42,1,1,1,4
10,18,2,27,23,20,0,10,40,2,6,1,4
17,40,4,40,19,12,2,12,52,1,1,1,3
5,9,2,10,5,5,0,4,16,0,1,0,4
24,46,5,22,16,11,2,3,40,1,3,1,2
34,24,10,16,21,11,22,122,36,0,0,14,1
27,43,24,32,39,36,1,13,38,0,2,0,3
14,31,2,26,12,9,2,18,45,0,0,0,3
18,24,11,20,17,11,3,19,34,1,1,1,3
11,24,11,13,13,11,26,143,30,3,16,0,1
27,83,160,20,124,24,2,49,16,0,1,1,1
20,24,3,34,2,11,2,15,87,0,0,1,3
21,46,19,11,49,17,1,9,30,0,0,1,2
7,15,2,14,2,29,1,6,28,1,14,1,5
34,56,6,7,17,4,3,101,42,1,1,1,2
14,24,6,16,10,11,0,7,18,0,1,1,3
13,26,3,22,16,10,1,13,43,0,1,1,3
0,1,20,4,28,14,0,107,46,1,6,1,3
16,26,2,15,8,8,1,41,89,3,3,4,3
17,75,8,23,23,39,1,11,59,0,1,0,2
8,24,19,4,19,5,4,38,4,0,1,1,3
12,21,2,12,7,7,1,42,92,2,2,3,3
8,13,1,3,2,1,1,8,6,1,1,1,4
3,4,0,1,0,1,0,9,18,0,0,1,5
6,10,7,4,13,1,1,16,17,0,1,1,4
18,24,11,20,17,11,3,19,34,0,0,0,3
47,65,20,38,40,29,2,23,56,2,6,0,1
8,15,5,27,26,1,1,2,11,1,5,1,4
13,24,4,10,6,11,0,6,24,0,0,1,4
23,24,15,29,13,11,6,79,29,1,1,1,3
18,7,1,7,3,11,0,2,34,1,1,1,5
18,24,11,20,17,11,3,19,34,1,1,1,4
69,24,20,28,39,11,2,3,23,0,0,1,0
18,24,11,20,37,11,2,216,34,0,0,0,3
9,15,1,10,5,9,1,17,43,0,1,0,4
6,24,6,19,12,21,1,6,12,0,0,1,4
17,30,31,15,26,0,2,29,16,1,0,1,3
10,17,2,15,13,10,0,6,23,1,4,1,4
99,139,50,58,62,36,4,21,26,4,36,3,0
21,48,14,26,20,11,1,28,56,1,1,1,3
18,24,11,20,0,11,3,19,34,0,0,0,3
8,32,12,6,15,5,1,31,3,0,1,1,3
18,33,5,6,17,11,0,45,9,1,1,1,3
1,3,0,0,0,3,2,3,34,0,0,0,4
11,24,5,15,7,103,1,15,21,0,1,1,4
17,27,6,42,6,12,0,40,62,0,0,0,3
70,189,7,18,16,23,1,9,27,1,2,0,0
8,17,8,23,15,7,1,29,13,2,7,5,4
9,15,8,8,19,1,0,20,16,0,1,1,4
30,24,3,7,3,11,2,50,109,0,1,1,2
18,24,11,20,0,11,0,19,34,0,0,0,3
4,8,44,13,11,8,2,34,34,0,1,1,4
18,24,19,29,39,11,1,7,26,0,6,4,3
16,24,5,17,13,164,1,5,19,1,1,1,3
30,59,5,53,25,16,2,23,64,1,1,1,2
8,25,8,30,18,6,0,6,21,2,4,3,4
5,16,1,8,3,5,0,8,25,0,0,0,4
4,20,10,9,6,2,0,12,49,0,1,3,3
18,24,6,12,7,7,14,6,76,6,1,1,3
12,30,11,26,24,12,1,8,25,0,1,1,3
39,73,10,27,29,48,1,6,10,1,6,38,1
10,26,6,27,15,3,1,8,16,3,7,5,3
7,12,9,24,27,8,1,1,10,2,5,1,4
5,9,4,15,12,10,0,5,22,0,0,1,4
18,24,11,20,10,11,0,19,34,0,0,0,3
8,16,12,11,27,4,0,14,2,0,1,1,4
16,24,11,20,17,11,0,3,32,1,1,1,3
23,38,10,47,26,12,1,28,42,3,19,13,3
12,24,3,7,5,11,0,8,20,0,0,1,4
18,24,11,20,17,11,3,19,34,1,1,1,3
12,31,3,9,9,7,1,7,35,0,1,0,4
6,13,14,22,17,8,1,35,13,3,5,8,4
18,24,11,20,17,11,3,19,34,1,1,1,3
18,20,5,3,1,9,3,19,94,0,1,1,3
5,24,7,10,17,20,0,12,34,3,1,1,5
18,24,11,20,17,11,3,19,34,0,0,0,3
18,24,11,20,14,11,0,19,34,0,0,0,3
15,24,7,24,15,11,0,12,34,0,0,0,3
19,24,5,33,9,11,1,59,92,0,1,0,3
10,20,4,8,8,31,0,13,38,0,0,1,4
6,19,7,23,14,12,0,17,12,2,6,5,4
43,24,15,42,25,21,0,17,38,0,0,1,1
11,36,4,33,0,18,1,7,56,2,2,1,3
7,26,0,8,3,6,3,13,50,0,0,1,3
33,24,30,67,26,11,67,83,54,2,18,10,0
6,24,6,16,10,99,1,17,19,0,1,1,4
18,24,11,20,17,11,3,19,34,1,1,1,3
25,44,28,32,48,13,1,14,27,4,1,1,2
5,19,28,14,35,11,2,31,24,0,1,1,4
13,28,2,29,13,11,1,9,49,0,3,2,3
6,15,1,4,2,11,1,5,20,1,1,1,4
22,62,18,45,31,10,1,12,60,2,3,4,2
31,50,11,4,9,1,2,40,29,0,1,1,1
3,5,4,7,3,4,0,6,30,0,1,0,4
7,24,4,20,8,11,0,2,35,0,0,1,4
18,24,11,20,17,11,3,19,34,1,1,1,3
15,42,4,20,10,23,3,7,56,1,1,1,3
10,37,38,16,45,11,3,7,85,0,1,1,3
30,24,2,6,17,11,0,25,62,0,0,1,2
18,42,17,33,40,13,1,13,53,2,1,1,3
19,34,5,6,17,4,0,15,111,1,1,1,3
9,14,35,1,30,7,2,4,34,0,0,0,4
8,15,21,3,29,7,3,38,1,0,1,1,3
7,24,2,11,6,7,3,15,51,22,7,1,3
5,11,15,18,5,24,0,19,24,0,0,1,4
18,28,19,15,11,40,0,19,31,0,0,1,3
21,38,2,22,11,21,1,32,63,1,1,1,3
23,35,8,29,26,22,1,27,75,1,2,1,2
6,13,6,6,7,5,0,5,39,0,0,4,4
11,17,1,9,4,4,1,7,39,1,1,1,4
47,24,18,28,17,11,3,11,65,2,6,1,1
13,30,7,9,6,31,0,11,61,3,1,3,3
37,24,30,48,40,48,1,12,24,0,0,1,1
5,23,9,20,0,17,1,6,33,0,0,1,4
20,37,7,16,18,6,6,10,12,1,1,1,3
15,68,21,22,37,15,1,11,56,1,3,1,2
5,24,15,71,3,27,0,19,34,0,0,0,4
29,67,25,66,10,28,0,19,34,0,0,1,2
10,14,8,19,21,3,1,16,22,0,0,1,4
17,38,5,32,28,24,2,20,81,1,9,1,2
14,18,7,22,17,9,0,2,26,1,1,1,4
59,24,35,47,43,39,2,11,31,0,1,1,1
11,24,1,12,17,11,1,2,29,0,9,1,4
10,19,1,7,3,3,4,7,41,1,1,1,3
13,24,2,19,8,11,0,3,19,0,0,1,4
5,24,2,9,5,24,14,3,12,1,22,1,3
37,24,7,12,6,11,2,65,51,0,2,2,1
31,58,6,7,17,4,0,19,20,1,1,1,2
20,41,20,30,39,16,1,13,38,3,1,1,3
8,13,10,11,14,22,3,10,8,0,1,1,3
14,33,14,36,35,22,1,12,72,1,6,1,2
12,24,11,42,13,11,25,56,38,2,18,10,0
24,23,24,62,38,9,1,23,14,5,8,25,3
18,33,4,32,22,11,1,1,34,0,0,1,3
0,2,7,0,8,20,0,2,0,1,1,1,5
18,47,11,26,4,17,1,9,30,1,0,1,3
4,9,2,1,2,13,3,3,34,1,2,0,3
12,24,14,61,19,11,1,75,74,1,20,28,3
8,19,9,18,18,19,0,12,22,0,1,1,4
10,27,2,19,9,9,0,12,37,2,4,3,4
20,24,5,20,11,23,1,6,27,0,0,1,3
7,24,3,15,7,11,0,1,5,0,0,1,4
25,34,9,10,14,22,1,35,19,2,1,14,2
8,24,0,5,4,11,1,14,10,0,2,0,4
27,24,1,4,4,11,1,8,19,1,1,1,3
24,46,6,7,17,4,0,19,21,1,1,1,2
91,136,67,76,18,63,1,28,54,4,10,1,0
28,58,23,18,24,11,3,15,25,1,3,1,2
10,23,15,7,17,6,3,42,24,1,1,1,3
5,9,4,10,4,3,0,6,36,0,0,0,4
12,24,21,38,28,11,48,33,34,3,14,1,0
42,72,40,43,48,30,2,24,38,3,17,1,1
15,47,4,12,6,28,1,17,44,4,2,5,3
7,24,8,12,16,64,1,8,15,0,0,1,4
10,24,9,17,21,11,2,8,24,0,0,0,3
18,24,9,9,7,11,5,19,15,1,1,1,3
18,38,5,7,17,5,0,4,58,1,1,1,3
11,31,1,18,8,11,0,9,42,1,12,10,3
26,24,3,16,17,11,0,4,15,0,2,1,2
6,105,11,20,0,11,0,7,14,0,1,1,3
23,30,1,8,4,7,2,9,82,1,1,1,2
17,33,15,35,12,11,0,5,44,0,0,1,3
7,19,2,17,7,11,0,43,54,1,18,3,3
18,24,4,23,12,12,1,9,37,0,0,1,3
7,15,1,4,1,2,1,3,48,1,1,1,4
6,12,2,10,6,7,0,17,37,0,4,1,4
90,120,49,64,29,40,1,28,34,3,6,1,0
3,8,3,13,7,7,0,7,13,0,0,0,5
18,24,11,20,17,11,0,19,34,1,1,1,3
13,14,8,19,11,8,1,5,1,0,0,1,4
10,17,7,10,14,1,0,19,4,2,0,0,4
81,24,5,7,9,11,1,9,35,2,21,1,0
34,62,55,45,81,24,3,26,26,23,30,7,2
22,24,21,68,22,11,48,64,36,2,18,10,0
13,27,10,17,14,6,1,17,14,2,6,5,4
18,24,11,20,17,11,3,19,34,1,1,1,3
19,43,8,20,20,18,0,10,44,1,4,1,3
7,10,1,8,4,3,1,4,7,1,1,1,4
19,24,2,10,10,11,5,31,15,2,4,6,3
13,33,4,20,16,22,0,10,79,0,1,1,3
9,24,10,17,17,11,1,5,10,0,0,1,4
22,24,3,22,8,11,7,164,28,8,0,10,3
18,24,10,12,17,11,1,10,18,0,2,0,3
18,24,9,12,16,11,2,27,12,0,0,0,3
6,31,12,31,0,26,0,8,9,0,0,1,4
30,55,12,13,19,26,4,11,19,0,1,1,2
9,24,5,26,7,11,12,30,28,2,18,10,0
16,31,17,28,25,22,1,18,36,1,13,2,3
23,61,13,9,17,19,0,9,11,1,1,1,3
29,65,17,29,33,30,1,21,42,2,2,0,2
18,24,11,20,12,11,0,19,34,0,0,0,3
18,37,5,6,17,4,0,96,31,1,1,1,3
4,9,0,3,2,5,0,27,28,0,0,0,5
8,24,6,10,10,20,2,18,19,1,1,1,4
8,24,6,9,17,11,2,5,26,0,1,1,4
13,12,1,30,24,11,1,3,41,0,0,1,3
17,24,4,7,7,155,1,5,20,1,1,1,3
16,21,6,17,16,20,8,17,27,1,3,3,2
13,34,24,26,36,11,2,30,42,0,1,1,3
6,12,10,6,20,0,0,18,17,0,1,1,4
18,24,11,20,10,11,0,19,34,0,0,0,3
18,60,6,8,17,5,0,127,16,1,1,1,2
56,84,58,47,63,38,3,19,26,3,20,2,1
14,24,18,19,20,85,1,22,22,0,1,1,4
9,16,6,9,12,28,1,17,18,0,0,1,4
40,28,4,4,6,5,1,14,35,0,6,2,2
12,22,11,20,17,34,0,19,50,0,1,1,3
48,24,12,11,19,11,2,7,4,0,0,0,1
8,24,11,20,17,11,0,2,11,1,1,1,4
6,19,6,21,13,9,0,17,13,3,8,3,4
18,24,11,20,17,11,3,19,34,1,1,1,3
2,5,0,2,3,1,1,2,15,1,1,1,4
33,41,15,6,26,13,1,16,18,1,1,1,2
15,39,2,15,5,12,1,9,54,3,1,3,3
6,16,2,5,4,7,0,17,28,0,0,1,3
5,22,24,24,38,11,2,26,32,0,1,1,4
12,28,12,20,17,22,1,13,19,1,19,0,3
17,32,4,32,16,11,1,14,59,1,1,1,3
18,24,18,20,13,5,4,38,11,0,1,1,3
4,24,13,21,18,3,1,11,8,1,2,1,3
18,34,28,35,50,11,2,29,33,1,1,1,3
19,24,12,37,15,16,0,14,39,0,0,1,3
16,25,5,33,8,21,0,37,90,0,0,0,3
33,49,15,66,73,12,2,7,20,5,5,13,1
15,34,11,8,11,34,1,11,8,3,0,2,3
11,24,2,8,6,101,2,5,58,3,7,1,3
21,24,7,8,5,11,2,57,71,0,8,9,2
18,24,11,20,3,11,0,19,34,0,0,0,3
80,24,5,8,10,11,1,8,15,0,2,0,1
6,13,3,13,11,8,0,6,32,0,1,1,4
13,35,6,14,11,11,0,12,30,0,0,1,3
18,33,7,12,11,11,1,20,43,0,0,1,2
18,24,11,20,17,11,3,19,34,1,1,1,3
14,30,11,4,9,4,1,17,16,3,0,3,3
7,24,3,6,8,11,0,8,11,0,1,0,4
5,20,13,10,19,6,0,15,13,0,1,1,4
15,21,0,6,3,4,1,9,68,1,1,1,3
4,13,9,5,11,5,0,8,16,2,1,1,4
19,24,9,34,17,21,0,10,31,0,0,1,3
18,0,11,39,17,18,3,4,14,1,1,1,5
10,24,11,15,14,11,1,7,29,3,7,1,4
29,24,21,45,33,7,1,14,40,0,3,1,2
43,49,15,17,23,54,14,7,41,1,3,5,1
18,24,11,20,17,11,3,19,34,1,1,1,3
18,24,11,20,0,11,0,19,34,0,0,0,3
19,35,9,38,21,16,1,18,48,2,13,8,3
8,11,0,1,0,1,0,9,46,0,0,1,4
10,13,2,15,6,7,0,5,17,0,1,0,4
11,23,7,14,17,10,0,14,29,0,1,1,3
18,24,11,20,17,11,3,19,34,1,1,1,3
6,24,4,7,9,11,0,8,10,0,1,0,4
10,24,6,17,6,11,2,55,40,0,4,8,3
16,26,10,25,28,8,2,2,24,1,4,1,3
51,24,22,47,34,15,3,8,17,0,1,1,1
3,24,7,12,17,11,1,8,13,0,1,1,5
14,40,21,26,37,7,0,4,26,3,1,19,3
17,24,4,8,6,2,1,3,17,0,2,1,3
7,14,2,16,8,11,0,8,26,0,1,0,4
12,24,5,11,13,41,1,10,34,0,0,1,4
51,72,8,24,26,8,6,25,23,0,1,1,1
32,53,3,38,18,12,0,30,67,0,3,0,1
38,24,17,22,17,11,5,7,81,1,3,1,1
10,21,7,22,17,12,1,6,57,0,0,1,4
20,24,7,10,7,76,1,27,28,0,1,1,2
11,24,9,16,11,28,1,7,33,0,0,1,4
3,13,12,9,17,11,1,19,21,0,1,1,4
19,24,7,37,11,11,1,32,72,1,17,17,3
18,24,8,14,2,11,16,19,26,1,2,1,3
22,65,3,32,14,14,3,18,49,0,0,1,3
49,24,3,8,2,11,3,13,58,1,1,1,1
8,13,14,22,15,11,0,3,53,1,3,1,4
10,19,4,22,12,9,1,18,50,1,6,4,3
19,24,3,10,5,11,0,2,32,0,0,1,3
62,94,20,43,18,39,1,30,43,3,6,1,1
18,24,11,20,17,11,3,19,34,1,1,1,3
16,24,6,46,7,22,0,57,46,0,0,0,3
8,18,2,20,9,9,1,16,52,1,1,1,3
3,24,2,12,4,15,2,15,15,2,0,1,4
18,24,11,20,17,11,3,19,34,1,1,1,3
18,12,4,4,17,4,0,29,23,1,1,1,4
28,58,21,20,29,10,2,35,41,1,1,1,2
6,24,5,7,10,11,12,16,44,0,1,0,2
6,16,8,26,14,19,1,4,30,0,0,1,4
12,25,5,22,18,26,1,14,30,0,2,1,3
15,46,10,26,3,10,0,8,4,1,0,1,4
73,102,45,42,8,54,2,27,61,3,14,1,0
66,113,19,28,38,43,1,12,12,1,4,42,0
20,24,1,7,4,11,0,6,42,0,0,1,3
8,24,4,8,8,11,3,5,27,0,1,1,3
10,16,5,15,10,8,2,12,45,1,1,1,4
8,24,3,8,8,46,2,5,32,1,1,1,4
15,24,9,23,26,26,4,10,40,1,7,1,3
3,24,1,13,6,14,2,2,18,1,0,1,3
4,6,4,2,5,2,2,10,17,0,0,1,3
13,36,2,10,8,14,0,17,45,0,5,1,3
12,24,1,5,3,16,29,4,3,8,1,1,4
13,23,4,29,26,11,3,5,38,1,3,1,3
22,34,16,37,42,25,1,10,16,7,12,4,2
17,27,9,23,26,8,2,3,23,1,5,1,3
9,31,5,40,19,9,1,52,27,2,6,3,3
23,24,6,9,13,11,14,23,29,2,4,3,1
45,60,45,7,68,19,3,17,17,2,1,1,0
17,33,9,28,6,12,0,14,38,0,0,0,3
4,8,4,2,2,2,1,4,34,0,0,0,4
8,21,9,11,11,6,1,20,9,2,5,4,4
18,24,11,20,17,11,3,19,34,1,1,1,3
18,24,11,20,2,11,0,19,34,0,0,1,3
16,24,15,34,22,21,0,20,28,0,0,1,3
7,16,1,19,8,6,0,7,13,0,9,3,5
6,14,2,21,10,10,1,6,39,0,1,0,4
3,5,2,6,4,6,0,23,19,0,0,0,5
18,24,11,20,13,11,0,19,34,0,0,0,3
10,37,3,32,0,12,1,6,52,2,2,1,3
6,24,2,7,6,11,4,5,9,0,0,1,2
17,90,13,0,11,4,1,39,8,1,1,1,1
4,15,18,5,18,5,1,35,1,0,1,1,4
6,24,2,6,2,11,12,13,29,0,0,1,3
15,24,4,33,8,11,10,28,70,2,18,10,3
8,18,3,11,9,40,4,9,24,0,1,1,3
12,15,6,22,22,2,1,14,43,0,0,1,4
29,24,9,11,16,11,0,9,14,0,2,0,1
18,24,11,20,17,11,0,19,34,0,0,0,3
10,24,21,18,32,11,1,3,9,0,0,1,3
18,24,11,20,19,11,0,19,34,0,0,0,3
69,24,14,13,10,11,3,61,34,2,15,21,0
18,24,11,20,17,11,3,19,34,1,1,1,3
11,21,6,14,14,11,1,7,26,0,0,1,4
18,24,11,20,17,8,1,7,34,1,1,1,3
40,24,7,18,11,39,1,11,70,0,3,1,2
3,9,1,4,2,11,0,4,16,1,1,1,5
16,25,3,6,7,7,1,5,44,0,1,0,3
18,24,1,12,11,6,0,19,34,0,1,1,3
6,16,2,13,7,10,0,16,16,0,2,0,4
14,29,4,4,5,4,0,12,17,2,2,1,3
81,24,35,29,52,11,3,3,13,0,0,1,0
17,31,9,32,19,10,1,7,26,1,6,3,3
19,24,10,54,15,11,23,50,38,2,18,10,0
18,24,10,17,13,3,1,17,43,26,16,1,3
21,47,20,23,32,7,0,3,5,5,1,13,3
18,24,11,20,0,11,0,19,34,0,0,0,3
18,24,27,20,47,11,1,19,34,0,0,0,3
12,24,6,67,17,11,2,52,61,0,3,7,3
18,24,11,20,17,11,3,19,34,1,1,1,5
6,24,26,116,60,11,58,74,36,2,8,0,0
18,43,9,5,17,5,0,71,11,1,1,1,3
2,8,1,7,3,5,0,22,18,0,0,0,5
